@relation train
@attribute answer {0,1}
@attribute Original.Edit NUMERIC
@attribute Original.JW NUMERIC
@attribute Original.Manhattan NUMERIC
@attribute Original.Euclidean NUMERIC
@attribute Original.Cosine NUMERIC
@attribute Original.NGram NUMERIC
@attribute Original.Matching NUMERIC
@attribute Original.Dice NUMERIC
@attribute Original.Jaccard NUMERIC
@attribute Stem.Edit NUMERIC
@attribute Stem.JW NUMERIC
@attribute Stem.Manhattan NUMERIC
@attribute Stem.Euclidean NUMERIC
@attribute Stem.Cosine NUMERIC
@attribute Stem.NGram NUMERIC
@attribute Stem.Matching NUMERIC
@attribute Stem.Dice NUMERIC
@attribute Stem.Jaccard NUMERIC
@attribute POS.Edit NUMERIC
@attribute POS.JW NUMERIC
@attribute POS.Manhattan NUMERIC
@attribute POS.Euclidean NUMERIC
@attribute POS.Cosine NUMERIC
@attribute POS.NGram NUMERIC
@attribute POS.Matching NUMERIC
@attribute POS.Dice NUMERIC
@attribute POS.Jaccard NUMERIC
@attribute Soundex.Edit NUMERIC
@attribute Soundex.JW NUMERIC
@attribute Soundex.Manhattan NUMERIC
@attribute Soundex.Euclidean NUMERIC
@attribute Soundex.Cosine NUMERIC
@attribute Soundex.NGram NUMERIC
@attribute Soundex.Matching NUMERIC
@attribute Soundex.Dice NUMERIC
@attribute Soundex.Jaccard NUMERIC
@attribute Nouns.Edit NUMERIC
@attribute Nouns.JW NUMERIC
@attribute Nouns.Manhattan NUMERIC
@attribute Nouns.Euclidean NUMERIC
@attribute Nouns.Cosine NUMERIC
@attribute Nouns.NGram NUMERIC
@attribute Nouns.Matching NUMERIC
@attribute Nouns.Dice NUMERIC
@attribute Nouns.Jaccard NUMERIC
@attribute NounStem.Edit NUMERIC
@attribute NounStem.JW NUMERIC
@attribute NounStem.Manhattan NUMERIC
@attribute NounStem.Euclidean NUMERIC
@attribute NounStem.Cosine NUMERIC
@attribute NounStem.NGram NUMERIC
@attribute NounStem.Matching NUMERIC
@attribute NounStem.Dice NUMERIC
@attribute NounStem.Jaccard NUMERIC
@attribute NounSoundex.Edit NUMERIC
@attribute NounSoundex.JW NUMERIC
@attribute NounSoundex.Manhattan NUMERIC
@attribute NounSoundex.Euclidean NUMERIC
@attribute NounSoundex.Cosine NUMERIC
@attribute NounSoundex.NGram NUMERIC
@attribute NounSoundex.Matching NUMERIC
@attribute NounSoundex.Dice NUMERIC
@attribute NounSoundex.Jaccard NUMERIC
@attribute Verbs.Edit NUMERIC
@attribute Verbs.JW NUMERIC
@attribute Verbs.Manhattan NUMERIC
@attribute Verbs.Euclidean NUMERIC
@attribute Verbs.Cosine NUMERIC
@attribute Verbs.NGram NUMERIC
@attribute Verbs.Matching NUMERIC
@attribute Verbs.Dice NUMERIC
@attribute Verbs.Jaccard NUMERIC
@attribute VerbStem.Edit NUMERIC
@attribute VerbStem.JW NUMERIC
@attribute VerbStem.Manhattan NUMERIC
@attribute VerbStem.Euclidean NUMERIC
@attribute VerbStem.Cosine NUMERIC
@attribute VerbStem.NGram NUMERIC
@attribute VerbStem.Matching NUMERIC
@attribute VerbStem.Dice NUMERIC
@attribute VerbStem.Jaccard NUMERIC
@attribute VerbSoundex.Edit NUMERIC
@attribute VerbSoundex.JW NUMERIC
@attribute VerbSoundex.Manhattan NUMERIC
@attribute VerbSoundex.Euclidean NUMERIC
@attribute VerbSoundex.Cosine NUMERIC
@attribute VerbSoundex.NGram NUMERIC
@attribute VerbSoundex.Matching NUMERIC
@attribute VerbSoundex.Dice NUMERIC
@attribute VerbSoundex.Jaccard NUMERIC
@data
0,11.0,1.56324729512201,16.0,4.0,0.5555555555555556,24.0,9.0,0.5454545454545454,0.375,11.0,1.4575189393939394,16.0,4.0,0.5555555555555556,24.0,9.0,0.5454545454545454,0.375,9.0,1.1258325008325007,10.0,4.0,0.7768985960673558,22.0,8.0,0.7619047619047619,0.6153846153846154,9.0,1.187169312169312,12.0,3.4641016151377544,0.8685990362153793,24.0,6.0,0.5454545454545454,0.375,2.0,1.1292699340944954,4.0,2.0,0.6,4.0,3.0,0.6,0.42857142857142855,2.0,1.0845,4.0,2.0,0.6,4.0,3.0,0.6,0.42857142857142855,2.0,1.0422222222222222,4.0,2.0,0.6761234037828132,4.0,3.0,0.6666666666666666,0.5,2.0,0.44047619047619047,3.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.0,2.0,0.45370370370370366,3.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.0
0,13.0,0.6027062890962007,15.0,3.872983346207417,0.7550119889434047,23.0,17.0,0.6938775510204082,0.53125,13.0,0.618297474028371,15.0,3.872983346207417,0.7550119889434047,23.0,17.0,0.6938775510204082,0.53125,11.0,0.6865079365079365,7.0,3.0,0.9760782851801629,19.0,9.0,0.8571428571428571,0.75,11.0,0.664017223910841,11.0,3.3166247903554,0.8280086818880266,19.0,19.0,0.7916666666666666,0.6551724137931034,4.0,0.6359427609427609,5.0,2.23606797749979,0.8391463916782737,11.0,10.0,0.8,0.6666666666666666,4.0,0.6326599326599327,5.0,2.23606797749979,0.8391463916782737,11.0,10.0,0.8,0.6666666666666666,3.0,0.6906288156288156,3.0,1.7320508075688772,0.9036961141150639,9.0,11.0,0.88,0.7857142857142857,3.0,0.5677655677655677,3.0,1.7320508075688772,0.408248290463863,0.0,1.0,0.4,0.25,3.0,0.5923809523809523,3.0,1.7320508075688772,0.408248290463863,0.0,1.0,0.4,0.25,3.0,0.8,3.0,1.7320508075688772,0.408248290463863,0.0,1.0,0.4,0.25
1,8.0,1.2553740246968557,12.0,4.242640687119285,0.736569563735987,22.0,19.0,0.8085106382978723,0.6785714285714286,8.0,1.5222537353015162,12.0,4.242640687119285,0.736569563735987,22.0,19.0,0.8085106382978723,0.6785714285714286,7.0,1.1326013875495553,10.0,4.69041575982343,0.9149063183892499,22.0,12.0,0.8888888888888888,0.8,8.0,1.3974686028257457,10.0,4.0,0.7972339748041416,22.0,19.0,0.8636363636363636,0.76,6.0,1.2797365754812562,7.0,3.3166247903554,0.5669467095138409,13.0,6.0,0.7058823529411765,0.5454545454545454,6.0,1.2643478260869565,7.0,3.3166247903554,0.5669467095138409,13.0,6.0,0.7058823529411765,0.5454545454545454,5.0,1.0611111111111111,5.0,3.0,0.6614378277661476,13.0,7.0,0.8235294117647058,0.7,2.0,0.9313620071684587,2.0,1.4142135623730951,0.8164965809277261,6.0,4.0,0.8,0.6666666666666666,2.0,0.9335238095238095,2.0,1.4142135623730951,0.8164965809277261,6.0,4.0,0.8,0.6666666666666666,2.0,0.9569444444444445,2.0,1.4142135623730951,0.8164965809277261,6.0,4.0,0.8,0.6666666666666666
1,8.0,1.224761904761905,12.0,3.4641016151377544,0.7280252083092642,26.0,15.0,0.7317073170731707,0.5769230769230769,7.0,1.1944859447185028,10.0,3.1622776601683795,0.7735267838285932,24.0,16.0,0.7804878048780488,0.64,7.0,1.0967525399129174,10.0,3.1622776601683795,0.9019607843137254,18.0,10.0,0.8,0.6666666666666666,6.0,1.3551111111111114,8.0,2.8284271247461903,0.8427009716003845,20.0,16.0,0.8205128205128205,0.6956521739130435,4.0,1.0947242709170775,5.0,2.23606797749979,0.7378647873726218,13.0,7.0,0.7368421052631579,0.5833333333333334,4.0,1.07751707206953,5.0,2.23606797749979,0.7378647873726218,13.0,7.0,0.7368421052631579,0.5833333333333334,3.0,1.1546969696969698,3.0,1.7320508075688772,0.8432740427115677,9.0,8.0,0.8421052631578947,0.7272727272727273,2.0,0.4476430976430976,4.0,2.0,0.33333333333333337,2.0,1.0,0.3333333333333333,0.2,2.0,0.4789377289377289,4.0,2.0,0.33333333333333337,2.0,1.0,0.3333333333333333,0.2,2.0,0.3333333333333333,4.0,2.0,0.33333333333333337,2.0,1.0,0.3333333333333333,0.2
1,7.0,1.274550016363041,7.0,2.6457513110645907,0.8642416214502249,15.0,19.0,0.8444444444444444,0.7307692307692307,7.0,1.6396805708069764,7.0,2.6457513110645907,0.8642416214502249,15.0,19.0,0.8444444444444444,0.7307692307692307,6.0,1.2954352030947776,5.0,2.6457513110645907,0.936585811581694,11.0,13.0,0.9285714285714286,0.8666666666666667,6.0,1.5613563218390807,7.0,2.6457513110645907,0.9078412990032035,11.0,18.0,0.8780487804878049,0.782608695652174,3.0,1.0916666666666668,5.0,2.23606797749979,0.6172133998483676,5.0,4.0,0.6153846153846154,0.4444444444444444,3.0,1.0998547567175019,5.0,2.23606797749979,0.6172133998483676,5.0,4.0,0.6153846153846154,0.4444444444444444,3.0,1.1051069703243614,5.0,2.23606797749979,0.6172133998483676,5.0,4.0,0.6153846153846154,0.4444444444444444,1.0,0.8999999999999999,1.0,1.0,0.816496580927726,0.0,2.0,0.8,0.6666666666666666,1.0,0.8999999999999999,1.0,1.0,0.816496580927726,0.0,2.0,0.8,0.6666666666666666,1.0,0.9777777777777777,1.0,1.0,0.816496580927726,0.0,2.0,0.8,0.6666666666666666
1,13.0,0.5118549203719046,22.0,4.69041575982343,0.4551495636817563,28.0,8.0,0.43243243243243246,0.27586206896551724,13.0,0.5150399639761342,22.0,4.898979485566356,0.4305283859114459,28.0,8.0,0.4444444444444444,0.2857142857142857,9.0,0.680099595393713,14.0,4.69041575982343,0.67161876195993,28.0,9.0,0.6923076923076923,0.5294117647058824,12.0,0.5962755472559393,20.0,4.69041575982343,0.6457464030007577,26.0,7.0,0.45161290322580644,0.2916666666666667,4.0,0.4654150702426564,8.0,2.8284271247461903,0.3380617018914066,6.0,1.0,0.2222222222222222,0.125,4.0,0.5582729468599034,8.0,2.8284271247461903,0.3380617018914066,6.0,1.0,0.2222222222222222,0.125,3.0,0.6641025641025641,6.0,2.449489742783178,0.50709255283711,6.0,2.0,0.4444444444444444,0.2857142857142857,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,3.0,1.0,1.0
1,9.0,0.6131276557543839,14.0,3.7416573867739413,0.7590721152765897,28.0,22.0,0.7586206896551724,0.6111111111111112,9.0,0.6227873226981167,14.0,3.7416573867739413,0.7590721152765897,28.0,22.0,0.7586206896551724,0.6111111111111112,7.0,0.7104789448539449,8.0,3.1622776601683795,0.9652341781316802,16.0,12.0,0.8888888888888888,0.8,9.0,0.7029020175048213,14.0,3.7416573867739413,0.8111071056538127,28.0,20.0,0.7843137254901961,0.6451612903225806,5.0,0.6116643937218873,5.0,2.23606797749979,0.8280786712108251,13.0,12.0,0.8275862068965517,0.7058823529411765,5.0,0.5924931575186398,5.0,2.23606797749979,0.8280786712108251,13.0,12.0,0.8275862068965517,0.7058823529411765,5.0,0.7482854147948488,5.0,2.23606797749979,0.8488746876271654,13.0,11.0,0.8148148148148148,0.6875,1.0,0.6249999999999999,1.0,1.0,0.7071067811865475,0.0,1.0,0.6666666666666666,0.5,1.0,0.6249999999999999,1.0,1.0,0.7071067811865475,0.0,1.0,0.6666666666666666,0.5,1.0,0.7374999999999999,1.0,1.0,0.7071067811865475,0.0,1.0,0.6666666666666666,0.5
0,9.0,2.2128497463320995,13.0,3.605551275463989,0.8602647872386805,21.0,19.0,0.7450980392156863,0.59375,9.0,2.0251039956212367,13.0,3.605551275463989,0.8602647872386805,21.0,19.0,0.7450980392156863,0.59375,8.0,1.4847935487038497,11.0,3.872983346207417,0.9131790192715191,21.0,14.0,0.8484848484848485,0.7368421052631579,9.0,1.9033398501140433,13.0,3.605551275463989,0.9241668796814524,21.0,17.0,0.7391304347826086,0.5862068965517241,5.0,1.6442863056797483,7.0,2.6457513110645907,0.7016464154456235,9.0,5.0,0.5882352941176471,0.4166666666666667,5.0,1.4614379084967322,7.0,2.6457513110645907,0.7016464154456235,9.0,5.0,0.5882352941176471,0.4166666666666667,5.0,1.2380050505050506,7.0,2.6457513110645907,0.7016464154456235,9.0,5.0,0.5882352941176471,0.4166666666666667,3.0,0.9014492753623189,3.0,1.7320508075688772,0.6324555320336758,0.0,2.0,0.5714285714285714,0.4,3.0,0.9137254901960784,3.0,1.7320508075688772,0.6324555320336758,0.0,2.0,0.5714285714285714,0.4,3.0,0.96,3.0,1.7320508075688772,0.6324555320336758,0.0,2.0,0.5714285714285714,0.4
1,13.0,0.5853551257060029,18.0,4.242640687119285,0.4409585518440985,26.0,7.0,0.4375,0.28,13.0,0.5506847193646157,18.0,4.242640687119285,0.4409585518440985,26.0,7.0,0.4375,0.28,8.0,0.6474747474747475,8.0,3.1622776601683795,0.9192723907499135,18.0,7.0,0.7368421052631579,0.5833333333333334,13.0,0.6024338624338624,18.0,4.242640687119285,0.4409585518440985,26.0,7.0,0.4375,0.28,3.0,0.6132625272331155,4.0,2.0,0.7216878364870322,4.0,5.0,0.7142857142857143,0.5555555555555556,3.0,0.6301937441643324,4.0,2.0,0.7216878364870322,4.0,5.0,0.7142857142857143,0.5555555555555556,3.0,0.6604770531400966,4.0,2.0,0.7216878364870322,4.0,5.0,0.7142857142857143,0.5555555555555556,3.0,0.5603174603174603,6.0,2.449489742783178,0.0,2.0,0.0,0.0,0.0,3.0,0.5075757575757576,6.0,2.449489742783178,0.0,2.0,0.0,0.0,0.0,3.0,0.4365079365079365,6.0,2.449489742783178,0.0,2.0,0.0,0.0,0.0
1,9.0,1.7502305326241,11.0,3.3166247903554,0.7937253933193772,25.0,17.0,0.7727272727272727,0.6296296296296297,9.0,1.6473068837671523,11.0,3.3166247903554,0.7937253933193772,25.0,17.0,0.7727272727272727,0.6296296296296297,7.0,1.2705018278497842,5.0,2.6457513110645907,0.9400319838808433,23.0,12.0,0.9230769230769231,0.8571428571428571,9.0,1.4336862818590705,9.0,3.0,0.8598551696529507,25.0,17.0,0.8292682926829268,0.7083333333333334,4.0,1.3915586066615813,4.0,2.0,0.8320502943378437,8.0,8.0,0.8421052631578947,0.7272727272727273,4.0,1.3555555555555554,4.0,2.0,0.8320502943378437,8.0,8.0,0.8421052631578947,0.7272727272727273,4.0,1.1885521885521886,4.0,2.0,0.8320502943378437,8.0,8.0,0.8421052631578947,0.7272727272727273,3.0,0.7873879928315413,5.0,2.23606797749979,0.5477225575051662,7.0,3.0,0.5454545454545454,0.375,3.0,0.793939393939394,5.0,2.23606797749979,0.5477225575051662,7.0,3.0,0.5454545454545454,0.375,3.0,0.7587254901960785,3.0,1.7320508075688772,0.7302967433402215,7.0,4.0,0.7272727272727273,0.5714285714285714
1,17.0,1.0777985393715732,25.0,5.0,0.561489925074877,43.0,13.0,0.5098039215686274,0.34210526315789475,17.0,1.0771746031746032,25.0,5.0,0.561489925074877,43.0,13.0,0.5098039215686274,0.34210526315789475,13.0,0.9310223835450695,15.0,5.744562646538029,0.8465207844820205,37.0,8.0,0.8,0.6666666666666666,17.0,1.18096742227177,23.0,4.795831523312719,0.6948792289723033,43.0,12.0,0.5217391304347826,0.35294117647058826,9.0,0.8465967365967366,11.0,3.3166247903554,0.4364357804719848,15.0,4.0,0.42105263157894735,0.26666666666666666,9.0,0.8432058735837806,11.0,3.3166247903554,0.4364357804719848,15.0,4.0,0.42105263157894735,0.26666666666666666,8.0,0.7547380952380952,9.0,3.0,0.545544725589981,15.0,5.0,0.5263157894736842,0.35714285714285715,3.0,0.2833333333333333,6.0,2.449489742783178,0.0,2.0,0.0,0.0,0.0,3.0,0.27136752136752135,6.0,2.449489742783178,0.0,2.0,0.0,0.0,0.0,3.0,0.2222222222222222,6.0,2.449489742783178,0.0,2.0,0.0,0.0,0.0
1,16.0,0.5997765930439197,10.0,3.1622776601683795,0.7858252779857414,20.0,16.0,0.7804878048780488,0.64,16.0,0.6005335964768014,10.0,3.1622776601683795,0.7858252779857414,20.0,16.0,0.7804878048780488,0.64,14.0,0.8933744221879816,6.0,2.449489742783178,0.9648028571908221,18.0,10.0,0.8333333333333334,0.7142857142857143,15.0,0.6342592592592592,8.0,2.8284271247461903,0.9014978717104176,20.0,13.0,0.7878787878787878,0.65,3.0,0.6370647653000595,1.0,1.0,0.9428090415820632,3.0,8.0,0.9411764705882353,0.8888888888888888,3.0,0.6364425100984241,1.0,1.0,0.9428090415820632,3.0,8.0,0.9411764705882353,0.8888888888888888,3.0,0.6347222222222222,1.0,1.0,0.9428090415820632,3.0,8.0,0.9411764705882353,0.8888888888888888,3.0,0.4486111111111111,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.21428571428571427,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5555555555555556,4.0,2.0,0.0,0.0,0.0,0.0,0.0
0,20.0,0.9141060606060607,28.0,5.291502622129181,0.5694947974514993,48.0,11.0,0.4489795918367347,0.2894736842105263,20.0,0.896400592190488,28.0,5.291502622129181,0.5694947974514993,48.0,11.0,0.4489795918367347,0.2894736842105263,13.0,0.9351464897733555,10.0,4.69041575982343,0.8925985398137131,30.0,12.0,0.8571428571428571,0.75,15.0,0.9447155991896525,18.0,4.242640687119285,0.9108400680852977,32.0,11.0,0.5945945945945946,0.4230769230769231,8.0,0.8248199643493761,12.0,3.4641016151377544,0.4193139346887673,14.0,3.0,0.35294117647058826,0.21428571428571427,8.0,0.8094867339802431,12.0,3.4641016151377544,0.4193139346887673,14.0,3.0,0.35294117647058826,0.21428571428571427,6.0,0.7808191808191808,8.0,2.8284271247461903,0.628970902033151,12.0,5.0,0.5882352941176471,0.4166666666666667,2.0,0.7825396825396826,3.0,1.7320508075688772,0.408248290463863,0.0,1.0,0.4,0.25,2.0,0.7944444444444445,3.0,1.7320508075688772,0.408248290463863,0.0,1.0,0.4,0.25,2.0,0.8083333333333333,3.0,1.7320508075688772,0.408248290463863,0.0,1.0,0.4,0.25
1,8.0,0.7018557308879888,11.0,3.605551275463989,0.583383351196948,23.0,9.0,0.6428571428571429,0.47368421052631576,8.0,0.6742627217804523,11.0,3.605551275463989,0.583383351196948,23.0,9.0,0.6428571428571429,0.47368421052631576,6.0,0.8040564373897707,7.0,2.6457513110645907,0.8616404368553291,17.0,9.0,0.782608695652174,0.6428571428571429,8.0,0.7568394024276376,9.0,3.0,0.7819290527140305,23.0,9.0,0.72,0.5625,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9425641025641026,2.0,1.4142135623730951,0.6666666666666667,2.0,2.0,0.6666666666666666,0.5,1.0,0.9174603174603174,2.0,1.4142135623730951,0.6666666666666667,2.0,2.0,0.6666666666666666,0.5,1.0,0.9333333333333333,2.0,1.4142135623730951,0.6666666666666667,2.0,2.0,0.6666666666666666,0.5
1,9.0,1.3398866523353528,16.0,4.0,0.764705882352941,30.0,11.0,0.5789473684210527,0.4074074074074074,9.0,1.2965566714490673,16.0,4.0,0.764705882352941,30.0,11.0,0.5789473684210527,0.4074074074074074,5.0,1.0,6.0,2.449489742783178,0.9486832980505137,20.0,11.0,0.88,0.7857142857142857,6.0,1.1592756836659275,10.0,3.7416573867739413,0.9287648608052885,22.0,9.0,0.72,0.5625,1.0,1.0542174796747967,1.0,1.0,0.912870929175277,5.0,5.0,0.9090909090909091,0.8333333333333334,1.0,1.0263063063063063,1.0,1.0,0.912870929175277,5.0,5.0,0.9090909090909091,0.8333333333333334,1.0,0.9522222222222223,1.0,1.0,0.912870929175277,5.0,5.0,0.9090909090909091,0.8333333333333334,2.0,0.5740740740740741,3.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.0,2.0,0.4583333333333333,3.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.0,2.0,0.7083333333333333,3.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.0
1,7.0,2.3033517927441833,9.0,3.3166247903554,0.828741930164745,17.0,24.0,0.8727272727272727,0.7741935483870968,7.0,2.0974519095535875,9.0,3.3166247903554,0.828741930164745,17.0,24.0,0.8727272727272727,0.7741935483870968,7.0,1.4008576077258175,7.0,3.605551275463989,0.9256369685078241,15.0,17.0,1.0,1.0,7.0,1.8928426651598165,9.0,3.3166247903554,0.8553989227683015,17.0,22.0,0.8627450980392157,0.7586206896551724,4.0,1.6213234900764992,4.0,2.449489742783178,0.7337993857053429,8.0,7.0,0.8235294117647058,0.7,4.0,1.4957758620689656,4.0,2.449489742783178,0.7337993857053429,8.0,7.0,0.8235294117647058,0.7,4.0,1.2045454545454546,4.0,2.449489742783178,0.7337993857053429,8.0,7.0,0.8235294117647058,0.7,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0
1,12.0,0.6371118532099412,12.0,3.4641016151377544,0.6851601597031489,20.0,13.0,0.6842105263157895,0.52,12.0,0.6302557943566788,12.0,3.4641016151377544,0.6851601597031489,20.0,13.0,0.6842105263157895,0.52,10.0,0.8016696735991329,8.0,3.4641016151377544,0.9326431430741516,20.0,8.0,0.8421052631578947,0.7272727272727273,12.0,0.6961873638344226,12.0,3.4641016151377544,0.7150969419341942,20.0,12.0,0.6666666666666666,0.5,7.0,0.5736605242352368,5.0,2.23606797749979,0.7627700713964738,13.0,8.0,0.7619047619047619,0.6153846153846154,7.0,0.5785256410256411,5.0,2.23606797749979,0.7627700713964738,13.0,8.0,0.7619047619047619,0.6153846153846154,7.0,0.6560606060606061,5.0,2.23606797749979,0.7627700713964738,13.0,8.0,0.7619047619047619,0.6153846153846154,1.0,0.7787878787878788,2.0,1.4142135623730951,0.49999999999999994,0.0,1.0,0.5,0.3333333333333333,1.0,0.6428571428571428,2.0,1.4142135623730951,0.49999999999999994,0.0,1.0,0.5,0.3333333333333333,1.0,0.9166666666666667,2.0,1.4142135623730951,0.49999999999999994,0.0,1.0,0.5,0.3333333333333333
1,12.0,0.5653276631895053,17.0,4.358898943540674,0.5595028849441883,27.0,9.0,0.5294117647058824,0.36,12.0,0.5845024748250554,17.0,4.358898943540674,0.5595028849441883,27.0,9.0,0.5294117647058824,0.36,10.0,0.5498912837965588,11.0,3.605551275463989,0.8104053040033468,21.0,10.0,0.7692307692307693,0.625,11.0,0.6988341580446844,13.0,4.123105625617661,0.6822882392210131,25.0,10.0,0.6666666666666666,0.5,3.0,0.4821428571428572,4.0,2.0,0.5163977794943223,4.0,2.0,0.5,0.3333333333333333,3.0,0.4821428571428572,4.0,2.0,0.5163977794943223,4.0,2.0,0.5,0.3333333333333333,3.0,0.5494949494949494,4.0,2.0,0.5163977794943223,4.0,2.0,0.5,0.3333333333333333,2.0,0.610479797979798,4.0,2.0,0.5,4.0,2.0,0.5,0.3333333333333333,2.0,0.5857142857142857,4.0,2.0,0.5,4.0,2.0,0.5,0.3333333333333333,2.0,0.6704545454545454,4.0,2.0,0.5,4.0,2.0,0.5,0.3333333333333333
1,9.0,0.5942766884262745,13.0,3.605551275463989,0.8409178658720822,21.0,17.0,0.7391304347826086,0.5862068965517241,8.0,0.5939279003992693,11.0,3.3166247903554,0.8664002254439633,15.0,18.0,0.782608695652174,0.6428571428571429,6.0,0.6513727658006265,7.0,3.3166247903554,0.9204467514322718,17.0,13.0,0.9285714285714286,0.8666666666666667,6.0,0.6925420875420876,7.0,2.6457513110645907,0.9487991253262096,13.0,16.0,0.8205128205128205,0.6956521739130435,3.0,0.9348902559428875,5.0,2.23606797749979,0.7071067811865475,9.0,6.0,0.7058823529411765,0.5454545454545454,2.0,1.092296429859358,3.0,1.7320508075688772,0.8249579113843054,7.0,7.0,0.8235294117647058,0.7,2.0,1.0419444444444443,3.0,1.7320508075688772,0.8249579113843054,7.0,7.0,0.8235294117647058,0.7,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,2.0,1.0,1.0
0,13.0,0.4982142857142857,13.0,3.605551275463989,0.6299407883487121,23.0,8.0,0.5925925925925926,0.42105263157894735,13.0,0.4874910205098884,13.0,3.605551275463989,0.6299407883487121,23.0,8.0,0.5925925925925926,0.42105263157894735,12.0,0.6388434148434149,11.0,4.358898943540674,0.7907562887984084,21.0,7.0,0.7368421052631579,0.5833333333333334,12.0,0.653630292696789,11.0,3.605551275463989,0.7620007620011432,23.0,7.0,0.6363636363636364,0.4666666666666667,5.0,0.38525788515003356,6.0,2.449489742783178,0.5773502691896258,6.0,2.0,0.4444444444444444,0.2857142857142857,5.0,0.4066304066304066,6.0,2.449489742783178,0.5773502691896258,6.0,2.0,0.4444444444444444,0.2857142857142857,5.0,0.3941798941798942,6.0,2.449489742783178,0.5773502691896258,6.0,2.0,0.4444444444444444,0.2857142857142857,1.0,0.8727272727272727,1.0,1.0,0.7071067811865475,0.0,1.0,0.6666666666666666,0.5,1.0,0.8999999999999999,1.0,1.0,0.7071067811865475,0.0,1.0,0.6666666666666666,0.5,1.0,0.8999999999999999,1.0,1.0,0.7071067811865475,0.0,1.0,0.6666666666666666,0.5
1,16.0,1.2198972837339614,18.0,4.242640687119285,0.7263001870593784,30.0,15.0,0.6666666666666666,0.5,16.0,1.1801169590643275,18.0,4.242640687119285,0.7263001870593784,30.0,15.0,0.6666666666666666,0.5,15.0,1.0,12.0,4.69041575982343,0.9132886235138469,28.0,12.0,0.8888888888888888,0.8,16.0,1.0668803418803419,16.0,4.47213595499958,0.8970852271450604,30.0,11.0,0.6666666666666666,0.5,3.0,0.8464005912786401,4.0,2.0,0.7216878364870322,10.0,5.0,0.7142857142857143,0.5555555555555556,3.0,0.7957185126302774,4.0,2.0,0.7216878364870322,10.0,5.0,0.7142857142857143,0.5555555555555556,3.0,0.8208333333333333,4.0,2.0,0.7216878364870322,10.0,5.0,0.7142857142857143,0.5555555555555556,3.0,0.5330634278002699,5.0,2.23606797749979,0.2886751345948129,3.0,1.0,0.2857142857142857,0.16666666666666666,3.0,0.5801282051282052,5.0,2.23606797749979,0.2886751345948129,3.0,1.0,0.2857142857142857,0.16666666666666666,3.0,0.48313492063492064,5.0,2.23606797749979,0.2886751345948129,3.0,1.0,0.2857142857142857,0.16666666666666666
1,13.0,0.5221219458507594,16.0,4.0,0.7041868508280461,26.0,12.0,0.6153846153846154,0.4444444444444444,13.0,0.5305332919126022,16.0,4.0,0.7041868508280461,26.0,12.0,0.6153846153846154,0.4444444444444444,11.0,0.6136950904392765,10.0,3.4641016151377544,0.8910563851303022,22.0,11.0,0.9166666666666666,0.8461538461538461,12.0,0.7276612276612276,12.0,3.4641016151377544,0.909090909090909,26.0,9.0,0.6,0.42857142857142855,3.0,0.4756778309409888,4.0,2.0,0.5,4.0,2.0,0.5,0.3333333333333333,3.0,0.496031746031746,4.0,2.0,0.5,4.0,2.0,0.5,0.3333333333333333,3.0,0.5189393939393939,4.0,2.0,0.5,4.0,2.0,0.5,0.3333333333333333,2.0,0.3611111111111111,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.40277777777777773,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,4.0,2.0,0.0,0.0,0.0,0.0,0.0
